match_id,date,player_id,player,pos,team,opposition,ground,runs,mins,bf,x4s,x6s,sr,dismissal,inns
247464,3/17/07,56194,Tamim Iqbal,1,Bangladesh,India,Port of Spain,51,55,53,7,2,96.22,caught,2
247464,3/17/07,56153,Shahriar Nafees,2,Bangladesh,India,Port of Spain,2,16,8,0,0,25,lbw,2
247464,3/17/07,56029,Mushfiqur Rahim,3,Bangladesh,India,Port of Spain,56,185,107,3,2,52.33,not out,2
247464,3/17/07,56266,Aftab Ahmed,4,Bangladesh,India,Port of Spain,8,10,10,1,0,80,lbw,2
247464,3/17/07,56143,Shakib Al Hasan,5,Bangladesh,India,Port of Spain,53,94,86,5,1,61.62,stumped,2
247464,3/17/07,55906,Habibul Bashar,6,Bangladesh,India,Port of Spain,1,12,8,0,0,12.5,stumped,2
247464,3/17/07,55988,Mohammad Ashraful,7,Bangladesh,India,Port of Spain,8,22,23,1,0,34.78,not out,2
247464,3/17/07,55973,Mohammad Rafique,8,Bangladesh,India,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2
247464,3/17/07,56007,Mashrafe Mortaza,9,Bangladesh,India,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2
247464,3/17/07,56283,Abdur Razzak,10,Bangladesh,India,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2
247464,3/17/07,56160,Syed Rasel,11,Bangladesh,India,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2
247465,3/17/07,40563,Imran Nazir,1,Pakistan,Ireland,Kingston,24,88,51,3,0,47.05,caught,1
247465,3/17/07,41434,Mohammad Hafeez,2,Pakistan,Ireland,Kingston,4,5,6,1,0,66.66,caught,1
247465,3/17/07,43652,Younis Khan,3,Pakistan,Ireland,Kingston,0,13,3,0,0,0,caught,1
247465,3/17/07,43650,Mohammad Yousuf,4,Pakistan,Ireland,Kingston,15,43,31,2,0,48.38,caught,1
247465,3/17/07,40570,Inzamam-ul-Haq,5,Pakistan,Ireland,Kingston,1,2,3,0,0,33.33,caught,1
247465,3/17/07,42657,Shoaib Malik,6,Pakistan,Ireland,Kingston,9,32,25,2,0,36,caught,1
247465,3/17/07,41028,Kamran Akmal,7,Pakistan,Ireland,Kingston,27,56,47,4,0,57.44,caught,1
247465,3/17/07,39024,Azhar Mahmood,8,Pakistan,Ireland,Kingston,2,36,21,0,0,9.52,caught,1
247465,3/17/07,41324,Mohammad Sami,9,Pakistan,Ireland,Kingston,12,51,34,1,0,35.29,caught,1
247465,3/17/07,40591,Iftikhar Anjum,10,Pakistan,Ireland,Kingston,8,55,43,0,0,18.6,not out,1
247465,3/17/07,43524,Umar Gul,11,Pakistan,Ireland,Kingston,1,8,13,0,0,7.69,caught,1
247465,3/17/07,4433,JP Bray,1,Ireland,Pakistan,Kingston,3,14,13,0,0,23.07,lbw,2
247465,3/17/07,24611,WTS Porterfield,2,Ireland,Pakistan,Kingston,13,100,50,1,0,26,bowled,2
247465,3/17/07,24598,EJG Morgan,3,Ireland,Pakistan,Kingston,2,11,5,0,0,40,lbw,2
247465,3/17/07,24289,NJ O'Brien,4,Ireland,Pakistan,Kingston,72,139,107,6,1,67.28,stumped,2
247465,3/17/07,44102,AC Botha,5,Ireland,Pakistan,Kingston,0,14,6,0,0,0,caught,2
247465,3/17/07,24605,KJ O'Brien,6,Ireland,Pakistan,Kingston,16,92,52,2,0,30.76,not out,2
247465,3/17/07,24286,AR White,7,Ireland,Pakistan,Kingston,4,3,3,1,0,133.33,caught,2
247465,3/17/07,24251,WK McCallan,8,Ireland,Pakistan,Kingston,0,1,1,0,0,0,caught,2
247465,3/17/07,6038,DT Johnston,9,Ireland,Pakistan,Kingston,9,34,14,0,1,64.28,not out,2
247465,3/17/07,243942,D Langford-Smith,10,Ireland,Pakistan,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247465,3/17/07,24599,WB Rankin,11,Ireland,Pakistan,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247466,3/18/07,5390,AC Gilchrist,1,Australia,Netherlands,Basseterre,57,80,64,11,0,89.06,caught,1
247466,3/18/07,5616,ML Hayden,2,Australia,Netherlands,Basseterre,29,47,34,4,1,85.29,caught,1
247466,3/18/07,7133,RT Ponting,3,Australia,Netherlands,Basseterre,23,33,22,4,1,104.54,caught,1
247466,3/18/07,4578,MJ Clarke,4,Australia,Netherlands,Basseterre,93,124,85,6,3,109.41,not out,1
247466,3/18/07,5674,BJ Hodge,5,Australia,Netherlands,Basseterre,123,108,89,8,7,138.2,bowled,1
247466,3/18/07,5939,MEK Hussey,6,Australia,Netherlands,Basseterre,2,4,4,0,0,50,caught,1
247466,3/18/07,8180,SR Watson,7,Australia,Netherlands,Basseterre,12,5,4,1,1,300,not out,1
247466,3/18/07,5681,GB Hogg,8,Australia,Netherlands,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247466,3/18/07,4185,NW Bracken,9,Australia,Netherlands,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247466,3/18/07,8076,SW Tait,10,Australia,Netherlands,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247466,3/18/07,6565,GD McGrath,11,Australia,Netherlands,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247466,3/18/07,24990,B Zuiderent,1,Netherlands,Australia,Basseterre,9,53,29,1,0,31.03,run out,2
247466,3/18/07,38261,DJ Reekers,2,Netherlands,Australia,Basseterre,25,28,19,5,0,131.57,caught,2
247466,3/18/07,214695,AN Kervezee,3,Netherlands,Australia,Basseterre,0,2,2,0,0,0,lbw,2
247466,3/18/07,47660,RN ten Doeschate,4,Netherlands,Australia,Basseterre,1,4,6,0,0,16.66,lbw,2
247466,3/18/07,24969,LP van Troost,5,Netherlands,Australia,Basseterre,0,6,4,0,0,0,lbw,2
247466,3/18/07,24964,DLS van Bunge,6,Netherlands,Australia,Basseterre,33,49,33,4,1,100,lbw,2
247466,3/18/07,24882,TBM de Leede,7,Netherlands,Australia,Basseterre,14,35,22,2,0,63.63,caught,2
247466,3/18/07,36592,PW Borren,8,Netherlands,Australia,Basseterre,24,30,18,4,1,133.33,caught,2
247466,3/18/07,24952,J Smits,9,Netherlands,Australia,Basseterre,3,8,12,0,0,25,lbw,2
247466,3/18/07,24978,Adeel Raja,10,Netherlands,Australia,Basseterre,8,16,14,1,0,57.14,not out,2
247466,3/18/07,245397,MBS Jonkman,11,Netherlands,Australia,Basseterre,0,2,2,0,0,0,stumped,2
247467,3/18/07,24249,EC Joyce,1,England,Canada,Gros Islet,66,133,103,4,1,64.07,bowled,1
247467,3/18/07,22182,MP Vaughan,2,England,Canada,Gros Islet,45,82,64,7,0,70.31,caught,1
247467,3/18/07,9062,IR Bell,3,England,Canada,Gros Islet,28,42,44,1,0,63.63,caught,1
247467,3/18/07,19296,KP Pietersen,4,England,Canada,Gros Islet,5,8,4,1,0,125,caught,1
247467,3/18/07,10772,PD Collingwood,5,England,Canada,Gros Islet,62,62,48,4,1,129.16,not out,1
247467,3/18/07,10582,RS Bopara,6,England,Canada,Gros Islet,29,39,30,4,0,96.66,bowled,1
247467,3/18/07,11974,JWM Dalrymple,7,England,Canada,Gros Islet,2,2,4,0,0,50,caught,1
247467,3/18/07,18023,PA Nixon,8,England,Canada,Gros Islet,23,10,8,4,1,287.5,not out,1
247467,3/18/07,19264,LE Plunkett,9,England,Canada,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
247467,3/18/07,8608,JM Anderson,10,England,Canada,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
247467,3/18/07,18655,MS Panesar,11,England,Canada,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
247467,3/18/07,23852,JM Davison,1,Canada,England,Gros Islet,21,46,25,4,0,84,caught,2
247467,3/18/07,36383,GEF Barnett,2,Canada,England,Gros Islet,7,5,7,1,0,100,bowled,2
247467,3/18/07,23797,A Bagai,3,Canada,England,Gros Islet,6,14,11,1,0,54.54,caught,2
247467,3/18/07,23850,IS Billcliff,4,Canada,England,Gros Islet,20,46,41,2,1,48.78,bowled,2
247467,3/18/07,23826,AM Samad,5,Canada,England,Gros Islet,36,100,67,1,1,53.73,lbw,2
247467,3/18/07,23899,AA Mulla,6,Canada,England,Gros Islet,58,71,60,7,1,96.66,stumped,2
247467,3/18/07,23767,DR Chumney,7,Canada,England,Gros Islet,27,63,51,0,1,52.94,not out,2
247467,3/18/07,51738,S Dhaniram,8,Canada,England,Gros Islet,30,47,33,3,0,90.9,run out,2
247467,3/18/07,23811,GR Codrington,9,Canada,England,Gros Islet,7,9,8,1,0,87.5,not out,2
247467,3/18/07,23865,U Bhatti,10,Canada,England,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2
247467,3/18/07,51488,AC Cummins,11,Canada,England,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2
247468,3/19/07,35582,RV Uthappa,1,India,Bermuda,Port of Spain,3,5,4,0,0,75,caught,1
247468,3/19/07,28779,SC Ganguly,2,India,Bermuda,Port of Spain,89,161,114,6,2,78.07,stumped,1
247468,3/19/07,35263,V Sehwag,3,India,Bermuda,Port of Spain,114,127,87,17,3,131.03,caught,1
247468,3/19/07,28081,MS Dhoni,4,India,Bermuda,Port of Spain,29,34,25,2,1,116,caught,1
247468,3/19/07,36084,Yuvraj Singh,5,India,Bermuda,Port of Spain,83,52,46,3,7,180.43,caught,1
247468,3/19/07,35320,SR Tendulkar,6,India,Bermuda,Port of Spain,57,46,29,2,4,196.55,not out,1
247468,3/19/07,28114,R Dravid,7,India,Bermuda,Port of Spain,7,5,2,0,1,350,not out,1
247468,3/19/07,26184,AB Agarkar,8,India,Bermuda,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247468,3/19/07,30176,A Kumble,9,India,Bermuda,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247468,3/19/07,30102,Z Khan,10,India,Bermuda,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247468,3/19/07,32965,MM Patel,11,India,Bermuda,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247468,3/19/07,23702,OL Pitcher,1,Bermuda,India,Port of Spain,0,3,6,0,0,0,bowled,2
247468,3/19/07,23704,SD Outerbridge,2,Bermuda,India,Port of Spain,9,35,16,1,0,56.25,bowled,2
247468,3/19/07,23756,DCC Borden,3,Bermuda,India,Port of Spain,13,65,38,1,0,34.21,lbw,2
247468,3/19/07,14153,DL Hemp,4,Bermuda,India,Port of Spain,76,156,105,9,1,72.38,not out,2
247468,3/19/07,23725,IH Romaine,5,Bermuda,India,Port of Spain,0,12,10,0,0,0,lbw,2
247468,3/19/07,23694,JJ Tucker,6,Bermuda,India,Port of Spain,0,6,6,0,0,0,bowled,2
247468,3/19/07,23688,DA Minors,7,Bermuda,India,Port of Spain,21,39,36,3,1,58.33,caught,2
247468,3/19/07,23681,LOB Cann,8,Bermuda,India,Port of Spain,0,1,2,0,0,0,caught,2
247468,3/19/07,23685,KAD Hurdle,9,Bermuda,India,Port of Spain,0,5,4,0,0,0,bowled,2
247468,3/19/07,23742,RDM Leverock,10,Bermuda,India,Port of Spain,9,40,31,1,0,29.03,caught,2
247468,3/19/07,257574,MO Jones,11,Bermuda,India,Port of Spain,1,4,8,0,0,12.5,lbw,2
247469,3/19/07,55787,V Sibanda,1,Zimbabwe,West Indies,Kingston,1,9,9,0,0,11.11,bowled,1
247469,3/19/07,55551,F Kasteni,2,Zimbabwe,West Indies,Kingston,0,2,1,0,0,0,bowled,1
247469,3/19/07,55354,CJ Chibhabha,3,Zimbabwe,West Indies,Kingston,12,39,25,2,0,48,bowled,1
247469,3/19/07,55814,BRM Taylor,4,Zimbabwe,West Indies,Kingston,50,145,121,1,1,41.32,run out,1
247469,3/19/07,55612,S Matsikenyeri,5,Zimbabwe,West Indies,Kingston,16,36,27,2,0,59.25,caught,1
247469,3/19/07,55870,SC Williams,6,Zimbabwe,West Indies,Kingston,70,107,88,7,0,79.54,not out,1
247469,3/19/07,55343,E Chigumbura,7,Zimbabwe,West Indies,Kingston,30,33,29,5,0,103.44,not out,1
247469,3/19/07,55820,P Utseya,8,Zimbabwe,West Indies,Kingston,NA,NA,NA,NA,NA,NA,NA,1
247469,3/19/07,55652,T Mupariwa,9,Zimbabwe,West Indies,Kingston,NA,NA,NA,NA,NA,NA,NA,1
247469,3/19/07,55633,CB Mpofu,10,Zimbabwe,West Indies,Kingston,NA,NA,NA,NA,NA,NA,NA,1
247469,3/19/07,55522,AJ Ireland,11,Zimbabwe,West Indies,Kingston,NA,NA,NA,NA,NA,NA,NA,1
247469,3/19/07,51880,CH Gayle,1,West Indies,Zimbabwe,Kingston,40,82,48,3,3,83.33,caught,2
247469,3/19/07,51469,S Chanderpaul,2,West Indies,Zimbabwe,Kingston,21,77,60,3,0,35,caught,2
247469,3/19/07,52969,RR Sarwan,3,West Indies,Zimbabwe,Kingston,12,32,19,2,0,63.15,caught,2
247469,3/19/07,52983,MN Samuels,4,West Indies,Zimbabwe,Kingston,28,54,48,3,0,58.33,caught,2
247469,3/19/07,52337,BC Lara,5,West Indies,Zimbabwe,Kingston,44,83,68,2,1,64.7,not out,2
247469,3/19/07,51439,DJ Bravo,6,West Indies,Zimbabwe,Kingston,37,54,46,3,2,80.43,not out,2
247469,3/19/07,53118,DR Smith,7,West Indies,Zimbabwe,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247469,3/19/07,52917,D Ramdin,8,West Indies,Zimbabwe,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247469,3/19/07,53191,JE Taylor,9,West Indies,Zimbabwe,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247469,3/19/07,52790,DBL Powell,10,West Indies,Zimbabwe,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247469,3/19/07,51481,CD Collymore,11,West Indies,Zimbabwe,Kingston,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,25120,DF Watts,1,Scotland,South Africa,Basseterre,24,59,44,2,1,54.54,caught,1
247470,3/20/07,25451,RM Haq,2,Scotland,South Africa,Basseterre,13,46,33,2,0,39.39,caught,1
247470,3/20/07,25428,RR Watson,3,Scotland,South Africa,Basseterre,31,82,50,4,0,62,run out,1
247470,3/20/07,14020,GM Hamilton,4,Scotland,South Africa,Basseterre,4,23,13,0,0,30.76,caught,1
247470,3/20/07,25430,NFI McCallum,5,Scotland,South Africa,Basseterre,1,24,21,0,0,4.76,bowled,1
247470,3/20/07,9254,DR Brown,6,Scotland,South Africa,Basseterre,45,111,64,3,0,70.31,not out,1
247470,3/20/07,25112,CJO Smith,7,Scotland,South Africa,Basseterre,15,38,30,2,0,50,bowled,1
247470,3/20/07,25087,JAR Blain,8,Scotland,South Africa,Basseterre,23,40,35,1,1,65.71,caught,1
247470,3/20/07,25432,PJC Hoffmann,9,Scotland,South Africa,Basseterre,18,11,11,3,1,163.63,run out,1
247470,3/20/07,272473,GA Rogers,10,Scotland,South Africa,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247470,3/20/07,25481,JD Nel,11,Scotland,South Africa,Basseterre,NA,NA,NA,NA,NA,NA,NA,1
247470,3/20/07,47270,GC Smith,1,South Africa,Scotland,Basseterre,91,100,65,13,1,140,caught,2
247470,3/20/07,44936,AB de Villiers,2,South Africa,Scotland,Basseterre,62,67,45,9,2,137.77,caught,2
247470,3/20/07,46788,AG Prince,3,South Africa,Scotland,Basseterre,21,23,23,3,0,91.3,caught,2
247470,3/20/07,45797,JM Kemp,4,South Africa,Scotland,Basseterre,12,11,7,1,1,171.42,not out,2
247470,3/20/07,46774,SM Pollock,5,South Africa,Scotland,Basseterre,0,1,0,0,0,NA,not out,2
247470,3/20/07,45789,JH Kallis,6,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,45224,HH Gibbs,7,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,44111,MV Boucher,8,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,45396,AJ Hall,9,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,45963,CK Langeveldt,10,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247470,3/20/07,46592,M Ntini,11,South Africa,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247471,3/20/07,38714,L Vincent,1,New Zealand,Kenya,Gros Islet,0,3,4,0,0,0,caught,1
247471,3/20/07,37000,SP Fleming,2,New Zealand,Kenya,Gros Islet,60,93,61,7,3,98.36,run out,1
247471,3/20/07,38699,LRPL Taylor,3,New Zealand,Kenya,Gros Islet,85,146,107,8,1,79.43,caught,1
247471,3/20/07,38407,SB Styris,4,New Zealand,Kenya,Gros Islet,63,92,62,3,3,101.61,caught,1
247471,3/20/07,37712,CD McMillan,5,New Zealand,Kenya,Gros Islet,71,64,48,3,5,147.91,caught,1
247471,3/20/07,38062,JDP Oram,6,New Zealand,Kenya,Gros Islet,3,5,6,0,0,50,bowled,1
247471,3/20/07,37737,BB McCullum,7,New Zealand,Kenya,Gros Islet,6,13,9,0,0,66.66,caught,1
247471,3/20/07,38710,DL Vettori,8,New Zealand,Kenya,Gros Islet,14,7,7,2,0,200,not out,1
247471,3/20/07,37004,JEC Franklin,9,New Zealand,Kenya,Gros Islet,0,1,0,0,0,NA,not out,1
247471,3/20/07,36326,SE Bond,10,New Zealand,Kenya,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
247471,3/20/07,37701,MJ Mason,11,New Zealand,Kenya,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
247471,3/20/07,24750,MA Ouma,1,Kenya,New Zealand,Gros Islet,4,24,21,0,0,19.04,run out,2
247471,3/20/07,24760,DO Obuya,2,Kenya,New Zealand,Gros Islet,1,8,5,0,0,20,lbw,2
247471,3/20/07,24719,RD Shah,3,Kenya,New Zealand,Gros Islet,71,138,89,8,2,79.77,caught,2
247471,3/20/07,24728,SO Tikolo,4,Kenya,New Zealand,Gros Islet,7,28,16,1,0,43.75,caught,2
247471,3/20/07,24790,T Mishra,5,Kenya,New Zealand,Gros Islet,2,2,4,0,0,50,caught,2
247471,3/20/07,24752,CO Obuya,6,Kenya,New Zealand,Gros Islet,21,46,31,0,0,67.74,run out,2
247471,3/20/07,24705,TM Odoyo,7,Kenya,New Zealand,Gros Islet,42,94,67,4,1,62.68,caught,2
247471,3/20/07,24697,JK Kamande,8,Kenya,New Zealand,Gros Islet,12,21,15,0,1,80,bowled,2
247471,3/20/07,24711,LN Onyango,9,Kenya,New Zealand,Gros Islet,6,19,17,0,0,35.29,run out,2
247471,3/20/07,24762,PJ Ongondo,10,Kenya,New Zealand,Gros Islet,4,27,21,0,0,19.04,caught,2
247471,3/20/07,254114,HA Varaiya,11,Kenya,New Zealand,Gros Islet,1,16,16,0,0,6.25,not out,2
247472,3/21/07,50747,WU Tharanga,1,Sri Lanka,Bangladesh,Port of Spain,26,68,37,3,0,70.27,caught,1
247472,3/21/07,49209,ST Jayasuriya,2,Sri Lanka,Bangladesh,Port of Spain,109,159,87,7,7,125.28,caught,1
247472,3/21/07,49289,DPMD Jayawardene,3,Sri Lanka,Bangladesh,Port of Spain,46,80,70,2,2,65.71,caught,1
247472,3/21/07,50710,KC Sangakkara,4,Sri Lanka,Bangladesh,Port of Spain,56,115,55,3,1,101.81,caught,1
247472,3/21/07,50431,LPC Silva,5,Sri Lanka,Bangladesh,Port of Spain,52,58,48,5,2,108.33,not out,1
247472,3/21/07,48122,RP Arnold,6,Sri Lanka,Bangladesh,Port of Spain,5,7,5,0,0,100,not out,1
247472,3/21/07,48472,TM Dilshan,7,Sri Lanka,Bangladesh,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247472,3/21/07,49636,M Muralitharan,8,Sri Lanka,Bangladesh,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247472,3/21/07,50804,WPUJC Vaas,9,Sri Lanka,Bangladesh,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247472,3/21/07,49758,SL Malinga,10,Sri Lanka,Bangladesh,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247472,3/21/07,49638,MF Maharoof,11,Sri Lanka,Bangladesh,Port of Spain,NA,NA,NA,NA,NA,NA,NA,1
247472,3/21/07,56194,Tamim Iqbal,1,Bangladesh,Sri Lanka,Port of Spain,6,16,7,1,0,85.71,caught,2
247472,3/21/07,56153,Shahriar Nafees,2,Bangladesh,Sri Lanka,Port of Spain,0,3,3,0,0,0,lbw,2
247472,3/21/07,56029,Mushfiqur Rahim,3,Bangladesh,Sri Lanka,Port of Spain,6,48,33,1,0,18.18,caught,2
247472,3/21/07,56266,Aftab Ahmed,4,Bangladesh,Sri Lanka,Port of Spain,12,18,16,2,0,75,caught,2
247472,3/21/07,56143,Shakib Al Hasan,5,Bangladesh,Sri Lanka,Port of Spain,4,41,20,0,0,20,bowled,2
247472,3/21/07,55906,Habibul Bashar,6,Bangladesh,Sri Lanka,Port of Spain,18,57,47,2,0,38.29,run out,2
247472,3/21/07,55988,Mohammad Ashraful,7,Bangladesh,Sri Lanka,Port of Spain,45,69,63,6,0,71.42,not out,2
247472,3/21/07,56007,Mashrafe Mortaza,8,Bangladesh,Sri Lanka,Port of Spain,7,12,14,0,1,50,caught,2
247472,3/21/07,55973,Mohammad Rafique,9,Bangladesh,Sri Lanka,Port of Spain,7,19,17,0,0,41.17,caught,2
247472,3/21/07,56283,Abdur Razzak,10,Bangladesh,Sri Lanka,Port of Spain,0,6,2,0,0,0,caught,2
247472,3/21/07,56160,Syed Rasel,11,Bangladesh,Sri Lanka,Port of Spain,0,5,1,0,0,0,run out,2
247473,3/21/07,41028,Kamran Akmal,1,Pakistan,Zimbabwe,Kingston,15,30,26,2,0,57.69,caught,1
247473,3/21/07,40563,Imran Nazir,2,Pakistan,Zimbabwe,Kingston,160,201,121,14,8,132.23,caught,1
247473,3/21/07,42657,Shoaib Malik,3,Pakistan,Zimbabwe,Kingston,21,51,32,2,1,65.62,caught,1
247473,3/21/07,40570,Inzamam-ul-Haq,4,Pakistan,Zimbabwe,Kingston,37,32,35,2,3,105.71,caught,1
247473,3/21/07,43650,Mohammad Yousuf,5,Pakistan,Zimbabwe,Kingston,3,12,10,0,0,30,caught,1
247473,3/21/07,43652,Younis Khan,6,Pakistan,Zimbabwe,Kingston,28,41,31,1,1,90.32,run out,1
247473,3/21/07,42639,Shahid Afridi,7,Pakistan,Zimbabwe,Kingston,16,14,10,1,1,160,bowled,1
247473,3/21/07,41324,Mohammad Sami,8,Pakistan,Zimbabwe,Kingston,5,12,10,0,0,50,caught,1
247473,3/21/07,40591,Iftikhar Anjum,9,Pakistan,Zimbabwe,Kingston,32,25,16,2,2,200,caught,1
247473,3/21/07,43524,Umar Gul,10,Pakistan,Zimbabwe,Kingston,10,9,6,2,0,166.66,bowled,1
247473,3/21/07,40043,Danish Kaneria,11,Pakistan,Zimbabwe,Kingston,6,9,4,1,0,150,not out,1
247473,3/21/07,55787,V Sibanda,1,Zimbabwe,Pakistan,Kingston,0,2,2,0,0,0,caught,2
247473,3/21/07,55354,CJ Chibhabha,2,Zimbabwe,Pakistan,Kingston,3,22,8,0,0,37.5,caught,2
247473,3/21/07,55551,F Kasteni,3,Zimbabwe,Pakistan,Kingston,9,22,23,0,0,39.13,caught,2
247473,3/21/07,55814,BRM Taylor,4,Zimbabwe,Pakistan,Kingston,13,31,17,1,0,76.47,caught,2
247473,3/21/07,55612,S Matsikenyeri,5,Zimbabwe,Pakistan,Kingston,18,31,25,3,0,72,run out,2
247473,3/21/07,55343,E Chigumbura,6,Zimbabwe,Pakistan,Kingston,27,11,11,0,4,245.45,bowled,2
247473,3/21/07,55870,SC Williams,7,Zimbabwe,Pakistan,Kingston,11,15,9,0,1,122.22,caught,2
247473,3/21/07,55269,GB Brent,8,Zimbabwe,Pakistan,Kingston,9,9,9,0,1,100,bowled,2
247473,3/21/07,55820,P Utseya,9,Zimbabwe,Pakistan,Kingston,4,5,5,0,0,80,not out,2
247473,3/21/07,55652,T Mupariwa,10,Zimbabwe,Pakistan,Kingston,0,3,3,0,0,0,bowled,2
247473,3/21/07,55633,CB Mpofu,11,Zimbabwe,Pakistan,Kingston,1,5,5,0,0,20,caught,2
247474,3/22/07,19276,NS Poonia,1,Scotland,Netherlands,Basseterre,0,2,2,0,0,0,caught,1
247474,3/22/07,25451,RM Haq,2,Scotland,Netherlands,Basseterre,6,10,15,1,0,40,bowled,1
247474,3/22/07,25428,RR Watson,3,Scotland,Netherlands,Basseterre,16,52,37,3,0,43.24,caught,1
247474,3/22/07,14020,GM Hamilton,4,Scotland,Netherlands,Basseterre,4,10,13,0,0,30.76,lbw,1
247474,3/22/07,9254,DR Brown,5,Scotland,Netherlands,Basseterre,0,2,1,0,0,0,lbw,1
247474,3/22/07,25430,NFI McCallum,6,Scotland,Netherlands,Basseterre,24,68,43,3,1,55.81,caught,1
247474,3/22/07,25112,CJO Smith,7,Scotland,Netherlands,Basseterre,19,30,23,4,0,82.6,bowled,1
247474,3/22/07,25123,CM Wright,8,Scotland,Netherlands,Basseterre,1,12,7,0,0,14.28,stumped,1
247474,3/22/07,25087,JAR Blain,9,Scotland,Netherlands,Basseterre,18,49,28,1,1,64.28,not out,1
247474,3/22/07,272473,GA Rogers,10,Scotland,Netherlands,Basseterre,26,27,30,5,0,86.66,caught,1
247474,3/22/07,25432,PJC Hoffmann,11,Scotland,Netherlands,Basseterre,7,13,8,1,0,87.5,caught,1
247474,3/22/07,24990,B Zuiderent,1,Netherlands,Scotland,Basseterre,43,96,56,6,0,76.78,not out,2
247474,3/22/07,38261,DJ Reekers,2,Netherlands,Scotland,Basseterre,9,11,8,2,0,112.5,caught,2
247474,3/22/07,214696,ES Szwarczynski,3,Netherlands,Scotland,Basseterre,12,11,11,3,0,109.09,caught,2
247474,3/22/07,47660,RN ten Doeschate,4,Netherlands,Scotland,Basseterre,70,64,68,13,1,102.94,not out,2
247474,3/22/07,24964,DLS van Bunge,5,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,24882,TBM de Leede,6,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,245397,MBS Jonkman,7,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,47232,WF Stelling,8,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,36592,PW Borren,9,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,24952,J Smits,10,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247474,3/22/07,243073,Mohammad Kashif,11,Netherlands,Scotland,Basseterre,NA,NA,NA,NA,NA,NA,NA,2
247475,3/22/07,38714,L Vincent,1,New Zealand,Canada,Gros Islet,101,178,117,9,1,86.32,caught,1
247475,3/22/07,37000,SP Fleming,2,New Zealand,Canada,Gros Islet,66,96,67,8,1,98.5,caught,1
247475,3/22/07,37091,PG Fulton,3,New Zealand,Canada,Gros Islet,47,50,47,4,1,100,lbw,1
247475,3/22/07,38407,SB Styris,4,New Zealand,Canada,Gros Islet,28,12,17,6,0,164.7,caught,1
247475,3/22/07,37712,CD McMillan,5,New Zealand,Canada,Gros Islet,10,4,6,1,0,166.66,caught,1
247475,3/22/07,38062,JDP Oram,6,New Zealand,Canada,Gros Islet,35,36,27,0,3,129.62,not out,1
247475,3/22/07,37737,BB McCullum,7,New Zealand,Canada,Gros Islet,52,27,21,1,5,247.61,not out,1
247475,3/22/07,38710,DL Vettori,8,New Zealand,Canada,Gros Islet,NA,NA,NA,NA,NA,NA,NA,1
